lon,lat,depth_m,x,y,temp буC,cond  ?S cm??,salt бы,pH,turb  NTU,chl(ug/L),odo(mg/L)
114.0164294770915,22.69476273714876,4,193458,2512812,35.11,213.54,0.06,7.953574702,3.8,3.08,5.94
114.0164294770915,22.69476273714876,5,193458,2512812,29.7,172.12,0.09,8.558338859,6.04,3.13,3.68
114.01642849948824,22.69480784459008,1,193458,2512817,30.44,169.61,0.07,9.462311555,1.16,7.4,9.67
114.01642849948824,22.69480784459008,2,193458,2512817,34.07,167.76,0.07,8.636910625,2.28,4.79,8.03
114.01642849948824,22.69480784459008,3,193458,2512817,29.99,166.53,0.08,7.48494825,3.55,2.74,7.72
114.01642849948824,22.69480784459008,4,193458,2512817,30.51,234.7,0.08,7.820598954,3.44,3.82,4.86
114.01642849948824,22.69480784459008,5,193458,2512817,34.26,205.85,0.08,7.95247821,4.81,3.07,3.9
114.0164275218825,22.69485295203111,1,193458,2512822,39.07,201,0.07,8.893118589,1.35,8.1,10.3
114.0164275218825,22.69485295203111,2,193458,2512822,30.7,167,0.08,8.884651483,2.48,5.2,10.03
114.0164275218825,22.69485295203111,3,193458,2512822,29.57,161.92,0.08,8.507823173,3.64,4.12,7.3
114.0164275218825,22.69485295203111,4,193458,2512822,24.62,185.04,0.09,9.439283115,4.25,2.64,5.09
114.0164275218825,22.69485295203111,5,193458,2512822,33.58,165.07,0.09,8.758117617,6.22,3.98,3.63
114.0164265442743,22.694898059471843,1,193458,2512827,36.73,200.04,0.08,8.684559127,1.02,7.39,9.63
114.0164265442743,22.694898059471843,2,193458,2512827,25.88,214.61,0.07,9.279157339,1.95,3.67,7.23
114.0164265442743,22.694898059471843,3,193458,2512827,30.24,193.94,0.08,9.279656595,3.75,3.1,6.79
114.0164265442743,22.694898059471843,4,193458,2512827,25.54,181.89,0.08,8.243239438,4.93,3.69,6.34
114.0164265442743,22.694898059471843,5,193458,2512827,27.46,238.62,0.07,8.863234963,5.87,3.52,3.59
114.0164255666636,22.69494316691228,1,193458,2512832,38.01,203.77,0.06,8.875780658,1.28,8.38,9.61
114.0164255666636,22.69494316691228,2,193458,2512832,31.1,151.22,0.09,8.733203181,1.83,4.27,7.11
114.0164255666636,22.69494316691228,3,193458,2512832,29.33,169.09,0.09,8.582771383,3.54,3.77,7.4
114.0164255666636,22.69494316691228,4,193458,2512832,30.84,210.36,0.06,7.531274224,3.47,3.86,4.8
114.0164255666636,22.69494316691228,5,193458,2512832,33.05,234.94,0.07,7.820773347,5.68,3.61,3.9
114.01642458905042,22.69498827435243,1,193458,2512837,29.92,164.58,0.07,9.006135177,1.17,5.62,9.06
114.01642458905042,22.69498827435243,2,193458,2512837,30.94,172.61,0.09,8.800752593,2.49,4.71,9.93
114.01642458905042,22.69498827435243,3,193458,2512837,24.6,174.52,0.09,8.62463068,3.86,4.04,6.81
114.01642458905042,22.69498827435243,4,193458,2512837,33.44,167.28,0.08,8.947426789,3.69,4.69,6.48
114.01642458905042,22.69498827435243,5,193458,2512837,33.78,208.48,0.07,9.379977132,6.21,2.39,3.57
114.01642361143476,22.69503338179228,1,193458,2512842,37.66,183.21,0.07,7.771159167,1.37,8.18,9.09
114.01642361143476,22.69503338179228,2,193458,2512842,26,157.34,0.07,9.008743351,2.21,4.69,8.22
114.01642361143476,22.69503338179228,3,193458,2512842,31.15,223.3,0.09,8.991125611,2.88,4.03,6.29
114.01642361143476,22.69503338179228,4,193458,2512842,24.75,178.7,0.08,9.055362881,4.86,4.47,5.49
114.01642361143476,22.69503338179228,5,193458,2512842,32.77,176.38,0.1,8.628155646,5.92,4.29,4.43
114.01642263381662,22.69507848923183,1,193458,2512847,36.08,213.95,0.07,8.672553191,1.26,7.88,12.13
114.01642263381662,22.69507848923183,2,193458,2512847,28.22,180.38,0.09,7.623568035,2.1,5.01,8.33
114.01642263381662,22.69507848923183,3,193458,2512847,30.64,191.93,0.07,8.327208911,3.6,3.67,7.66
114.01642263381662,22.69507848923183,4,193458,2512847,26.24,163.96,0.09,7.367503978,5.06,4.1,6.3
114.01642263381662,22.69507848923183,5,193458,2512847,29.74,237.41,0.09,8.651518856,5.72,4.32,3.75
114.016421656196,22.695123596671102,1,193458,2512852,26.69,198.23,0.08,9.085607583,1.03,6.99,11.6
114.016421656196,22.695123596671102,2,193458,2512852,32.78,158.44,0.08,8.781659556,1.92,4.56,7.21
114.016421656196,22.695123596671102,3,193458,2512852,34.38,179.6,0.07,9.08461786,2.62,4.19,6.36
114.016421656196,22.695123596671102,4,193458,2512852,23.93,172.31,0.07,8.775672857,4.9,3.59,6.35
114.016421656196,22.695123596671102,5,193458,2512852,27.31,219.94,0.1,9.078998946,4.2,2.73,4.79
114.01649373235698,22.69404192509145,1,193463,2512732,34.07,177.38,0.07,9.074463976,1,6.11,8.9
114.01649373235698,22.69404192509145,2,193463,2512732,25.83,199.4,0.09,8.575580015,1.79,5.59,7.49
114.01649373235698,22.69404192509145,3,193463,2512732,30.71,228.72,0.08,7.321055262,2.89,3.14,6.24
114.01649373235698,22.69404192509145,4,193463,2512732,27.63,201.82,0.09,8.357529449,3.6,3.46,5.16
114.01649373235698,22.69404192509145,5,193463,2512732,32.14,168.43,0.07,8.887818929,4.81,4.13,4.35
114.01649275480926,22.694087032539475,1,193463,2512737,37.35,149.5,0.07,8.90269973,1.35,8.6,11.77
114.01649275480926,22.694087032539475,2,193463,2512737,26.86,171.2,0.06,8.724593172,1.83,5.1,8.6
114.01649275480926,22.694087032539475,3,193463,2512737,28.13,206.66,0.07,8.914883093,3.32,4.13,8.15
114.01649275480926,22.694087032539475,4,193463,2512737,24.96,231.13,0.08,9.228918903,3.59,2.85,4.6
114.01649275480926,22.694087032539475,5,193463,2512737,26,225.83,0.07,7.951957554,5.31,3.17,4.72
114.01649177725908,22.694132139987207,1,193463,2512742,34.26,166.87,0.08,8.514589274,1.28,8.88,11.97
114.01649177725908,22.694132139987207,2,193463,2512742,29.36,153.36,0.08,9.326677611,2.46,4,9.42
114.01649177725908,22.694132139987207,3,193463,2512742,25.78,188.63,0.08,7.578573704,3.13,3.36,8.25
114.01649177725908,22.694132139987207,4,193463,2512742,25.32,175.23,0.08,7.680147619,3.62,2.87,5.94
114.01649177725908,22.694132139987207,5,193463,2512742,33.03,234.85,0.07,9.089153898,4.64,4.39,3.87
114.01649079970645,22.69417724743464,1,193463,2512747,30.56,167.43,0.08,8.734635344,1.18,9.55,10.12
114.01649079970645,22.69417724743464,2,193463,2512747,27.72,184.53,0.08,7.423147485,1.84,5.57,7.67
114.01649079970645,22.69417724743464,3,193463,2512747,29.8,210.69,0.07,9.335693073,3.61,3.99,7.05
114.01649079970645,22.69417724743464,4,193463,2512747,35.46,210.06,0.07,8.588487386,3.71,3.53,6.76
114.01649079970645,22.69417724743464,5,193463,2512747,31.77,161.1,0.1,9.185748785,5.42,2.81,4.75
114.01648982215129,22.69422235488178,1,193463,2512752,27.2,202.17,0.07,8.029008649,1.46,7.12,8.26
114.01648982215129,22.69422235488178,2,193463,2512752,30.3,190.3,0.08,8.984221667,2.64,4.05,7.84
114.01648982215129,22.69422235488178,3,193463,2512752,28.07,193.74,0.07,9.010237381,3.38,3.41,7.72
114.01648982215129,22.69422235488178,4,193463,2512752,26.59,235.51,0.07,7.361767634,4.34,4.59,4.6
114.01648982215129,22.69422235488178,5,193463,2512752,30.14,216.22,0.07,9.142420424,4.33,4.02,4.3
114.01648884459368,22.69426746232864,1,193463,2512757,37.14,166.87,0.08,8.727390131,1.45,7.57,10.42
114.01648884459368,22.69426746232864,2,193463,2512757,34.31,225.97,0.08,8.461551208,2.58,3.22,10.35
114.01648884459368,22.69426746232864,3,193463,2512757,36.44,186.99,0.06,7.770013771,3.3,3.33,8.19
114.01648884459368,22.69426746232864,4,193463,2512757,30.67,224.25,0.07,9.067525136,4.24,3.25,6.34
114.01648884459368,22.69426746232864,5,193463,2512757,32.63,215.92,0.09,7.434503781,4.2,3.94,4.39
114.01648786703356,22.694312569775192,1,193463,2512762,27.2,218.1,0.08,9.409575452,1.38,9.17,10.18
114.01648786703356,22.694312569775192,2,193463,2512762,29.11,189.85,0.09,9.169332642,1.85,4.98,9.45
114.01648786703356,22.694312569775192,3,193463,2512762,35.09,191.37,0.07,8.439879688,3.76,4.49,7.54
114.01648786703356,22.694312569775192,4,193463,2512762,32.29,207.17,0.07,8.603226304,3.6,3.98,5.29
114.01648786703356,22.694312569775192,5,193463,2512762,23.61,170.33,0.09,7.551660005,5.97,4.19,4.65
114.01648688947098,22.69435767722145,1,193463,2512767,33.88,208.93,0.06,8.849493941,1.43,9.45,8.69
114.01648688947098,22.69435767722145,2,193463,2512767,28.45,172.69,0.08,9.369560481,2.12,4.28,8.94
114.01648688947098,22.69435767722145,3,193463,2512767,33.59,182.08,0.07,7.554916752,3.22,3.26,7.92
114.01648688947098,22.69435767722145,4,193463,2512767,25.74,223.66,0.07,7.952516512,3.63,3.92,4.71
114.01648688947098,22.69435767722145,5,193463,2512767,25.17,228.64,0.09,9.364951967,4.3,2.93,3.61
114.01648591190592,22.69440278466741,1,193463,2512772,27.27,208.92,0.06,8.650570847,1.36,6.56,10.28
114.01648591190592,22.69440278466741,2,193463,2512772,28.66,154.94,0.07,9.077895742,1.86,4.48,10.36
114.01648591190592,22.69440278466741,3,193463,2512772,26.39,166.29,0.09,8.803170928,3.41,3.76,7.56
114.01648591190592,22.69440278466741,4,193463,2512772,30.09,213.96,0.09,8.400356793,3.68,2.93,6.28
114.01648591190592,22.69440278466741,5,193463,2512772,27.67,203.93,0.07,8.228902658,5.97,2.73,3.89
114.01648493433837,22.69444789211309,1,193463,2512777,30.66,183.59,0.06,8.824108887,1.04,6.85,9.38
114.01648493433837,22.69444789211309,2,193463,2512777,36.62,181.88,0.08,9.319656612,2.48,4.85,10.19
114.01648493433837,22.69444789211309,3,193463,2512777,29.1,181.11,0.06,8.898229917,3.72,3.22,8.1
114.01648493433837,22.69444789211309,4,193463,2512777,26.9,180.14,0.07,7.915548497,4.29,3.8,6.35
114.01648493433837,22.69444789211309,5,193463,2512777,26.62,208.65,0.09,7.586053568,5.73,3.45,4.9
114.01648395676834,22.69449299955847,1,193463,2512782,36.19,172.2,0.06,8.533342069,1.18,9.75,10.89
114.01648395676834,22.69449299955847,2,193463,2512782,34.18,171.34,0.08,9.44276829,2.27,4.97,7.07
114.01648395676834,22.69449299955847,3,193463,2512782,29.74,161.38,0.06,8.646389912,3.62,3.52,6.58
114.01648395676834,22.69449299955847,4,193463,2512782,27.38,191.62,0.07,8.943940073,3.74,4.01,5.06
114.01648395676834,22.69449299955847,5,193463,2512782,31.72,183.75,0.08,8.562458803,4.35,3.62,4.4
114.01648297919584,22.69453810700355,1,193463,2512787,28.72,168,0.06,8.152409086,1.27,5.84,9.99
114.01648297919584,22.69453810700355,2,193463,2512787,35.6,184.83,0.07,8.970673118,2.63,5.48,7.79
114.01648297919584,22.69453810700355,3,193463,2512787,29.17,169.51,0.07,8.746978731,3.08,2.9,8.05
114.01648297919584,22.69453810700355,4,193463,2512787,29.61,229.55,0.09,8.581829325,4.96,3.65,6.36
114.01648297919584,22.69453810700355,5,193463,2512787,25.36,227.74,0.08,8.751532661,5.53,3.23,3.82
114.01648200162086,22.694583214448347,1,193463,2512792,37.97,200.5,0.06,7.977517136,1.47,6.4,8.37
114.01648200162086,22.694583214448347,2,193463,2512792,36.87,218.74,0.08,9.335629965,2.39,5.27,10.01
114.01648200162086,22.694583214448347,3,193463,2512792,30.95,157.47,0.07,9.40156509,3.12,3.63,7.14
114.01648200162086,22.694583214448347,4,193463,2512792,34.8,218.44,0.08,9.392891988,4.23,3.11,6.07
114.01648200162086,22.694583214448347,5,193463,2512792,31.65,225.2,0.07,8.770746306,4.83,3.24,4.11
114.0164810240434,22.69462832189284,1,193463,2512797,37.88,152.1,0.07,8.595710254,1.44,10.07,10.25
114.0164810240434,22.69462832189284,2,193463,2512797,29.72,196.16,0.07,9.38552745,2.44,4.81,8.44
114.0164810240434,22.69462832189284,3,193463,2512797,29.25,165.06,0.09,8.277713826,3.72,4.25,7.05
114.0164810240434,22.69462832189284,4,193463,2512797,28.82,234.82,0.08,9.27563646,3.86,3.46,4.65
114.0164810240434,22.69462832189284,5,193463,2512797,33.34,240.02,0.08,8.855886325,5.59,3.07,4.06
114.01648004646346,22.69467342933704,1,193463,2512802,32.42,217.27,0.06,8.818886529,1.25,6.66,10.98
114.01648004646346,22.69467342933704,2,193463,2512802,31.73,213.54,0.07,9.439126478,2.13,5.01,8.71
114.01648004646346,22.69467342933704,3,193463,2512802,33.64,208.69,0.07,7.940771535,3.86,3.99,7.16
114.01648004646346,22.69467342933704,4,193463,2512802,28.09,195.61,0.07,8.558451839,3.39,3.54,5.56
114.01648004646346,22.69467342933704,5,193463,2512802,23.42,222.21,0.08,9.091085255,5.66,4.52,3.98
114.01647906888104,22.69471853678096,1,193463,2512807,32.5,185.87,0.06,7.71458626,1.21,7.66,10.01
114.01647906888104,22.69471853678096,2,193463,2512807,33.98,164.22,0.08,7.973321946,1.81,5.02,9.71
114.01647906888104,22.69471853678096,3,193463,2512807,34.32,220.15,0.08,9.296131675,2.65,2.72,8.39
114.01647906888104,22.69471853678096,4,193463,2512807,26.77,224.7,0.09,7.847673218,3.99,3.18,5.74
114.01647906888104,22.69471853678096,5,193463,2512807,28.72,200.66,0.08,8.412447926,5.56,4.15,4.24
114.01647809129612,22.69476364422457,1,193463,2512812,33.67,208.42,0.07,9.111761474,1.34,8.3,10.6
114.01647809129612,22.69476364422457,2,193463,2512812,26.62,216.71,0.08,9.180280301,2.28,4.13,10.33
114.01647809129612,22.69476364422457,3,193463,2512812,26.18,192.59,0.06,7.927700723,3.8,3.35,6.42
114.01647809129612,22.69476364422457,4,193463,2512812,34.4,165.93,0.08,7.259482691,3.9,3.37,6.53
114.01647809129612,22.69476364422457,5,193463,2512812,31.45,161.54,0.07,8.177598107,6.14,3.26,4.81
114.01647711370872,22.694808751667885,1,193463,2512817,37.98,150.37,0.07,9.352100852,1.05,9.7,8.94
114.01647711370872,22.694808751667885,2,193463,2512817,30.15,176.88,0.09,9.05162758,1.84,3.44,7.93
114.01647711370872,22.694808751667885,3,193463,2512817,32.57,163.87,0.08,8.784264178,3.84,3.57,6.9
114.01647711370872,22.694808751667885,4,193463,2512817,32.84,216.7,0.07,9.426219584,4.88,2.78,5.06
114.01647711370872,22.694808751667885,5,193463,2512817,24.39,184.5,0.08,7.398792016,4.4,3.48,4.35
114.01647613611888,22.694853859110907,1,193463,2512822,33.65,168.04,0.07,8.706661682,1.15,10.42,11.97
114.01647613611888,22.694853859110907,2,193463,2512822,36.56,225.45,0.08,7.880746422,2.04,3.52,7.24
114.01647613611888,22.694853859110907,3,193463,2512822,28.72,213.22,0.09,8.738867071,3.17,3.01,8.3
114.01647613611888,22.694853859110907,4,193463,2512822,29.9,163.14,0.09,8.896538136,4.34,3.57,6.52
114.01647613611888,22.694853859110907,5,193463,2512822,31.95,228.61,0.09,7.764421596,4.56,3.14,3.72
114.01647515852652,22.694898966553648,1,193463,2512827,33.02,169.12,0.08,8.662410549,1.23,6.98,12.1
114.01647515852652,22.694898966553648,2,193463,2512827,25.43,183.51,0.07,9.273136208,2.63,5.39,8.31
114.01647515852652,22.694898966553648,3,193463,2512827,27.22,200.1,0.08,8.776090709,2.67,2.79,8.43
114.01647515852652,22.694898966553648,4,193463,2512827,27.78,175.1,0.08,8.832526199,4.91,3.52,6.54
114.01647515852652,22.694898966553648,5,193463,2512827,24.98,166.43,0.09,8.460500857,5.56,5.07,3.95
114.0164741809317,22.694944073996083,1,193463,2512832,27.07,175.57,0.07,9.237042157,1.06,6.74,9.4
114.0164741809317,22.694944073996083,2,193463,2512832,35.96,160.19,0.06,9.23780925,2.53,4.58,7.72
114.0164741809317,22.694944073996083,3,193463,2512832,27.62,188.09,0.06,8.904637274,3.06,2.89,6.31
114.0164741809317,22.694944073996083,4,193463,2512832,30.54,200.93,0.08,9.248741538,4,2.86,5.66
114.0164741809317,22.694944073996083,5,193463,2512832,28.83,183.42,0.09,8.565941142,5.04,4.88,4.39
114.0164732033344,22.694989181438228,1,193463,2512837,26.14,168.76,0.07,9.370786489,1.2,8.18,9.79
114.0164732033344,22.694989181438228,2,193463,2512837,33.6,173.64,0.07,8.517376781,2.18,6.83,7.29
114.0164732033344,22.694989181438228,3,193463,2512837,27.27,179.43,0.07,8.583253923,2.67,2.99,6.19
114.0164732033344,22.694989181438228,4,193463,2512837,33.41,217.92,0.08,9.072986953,4.84,2.59,5.37
114.0164732033344,22.694989181438228,5,193463,2512837,32.91,160.81,0.09,8.49425468,5.78,2.86,3.71
114.0164722257346,22.695034288880084,1,193463,2512842,35.38,188.07,0.08,9.13315892,1.41,6.09,9.41
114.0164722257346,22.695034288880084,2,193463,2512842,29.89,225.49,0.06,9.309710535,1.99,4.72,9.4
114.0164722257346,22.695034288880084,3,193463,2512842,31.05,171.44,0.07,8.680053872,3.36,3.54,6.67
114.0164722257346,22.695034288880084,4,193463,2512842,34.13,191.23,0.07,8.281864468,4.34,2.69,5.22
114.0164722257346,22.695034288880084,5,193463,2512842,22.93,230.55,0.09,9.07117197,4.43,3.71,3.48
114.01647124813232,22.695079396321635,1,193463,2512847,28.66,220.84,0.07,8.907859919,1.24,7.28,10.29
114.01647124813232,22.695079396321635,2,193463,2512847,28.46,223.5,0.09,9.115199208,2.14,4.47,7.67
114.01647124813232,22.695079396321635,3,193463,2512847,26.07,187.58,0.09,9.027323259,3.22,3.93,7.57
114.01647124813232,22.695079396321635,4,193463,2512847,30.5,189.59,0.09,8.984790055,5.06,3.21,6.29
114.01647124813232,22.695079396321635,5,193463,2512847,23.61,232.72,0.09,8.968168244,5.97,2.39,4.26
114.01654039124398,22.694133047020287,1,193468,2512742,36.18,159.31,0.07,8.102308775,1.13,9,8.43
114.01654039124398,22.694133047020287,2,193468,2512742,28.5,152.61,0.06,8.659142512,2.07,5.68,10.25
114.01654039124398,22.694133047020287,3,193468,2512742,28.75,215.58,0.08,7.696695256,2.68,2.93,7.35
114.01654039124398,22.694133047020287,4,193468,2512742,29.57,221.59,0.09,9.289841199,4.17,3.39,6.56
114.01654039124398,22.694133047020287,5,193468,2512742,31.16,222.84,0.09,9.333477144,4.99,2.44,3.9
114.0165394137072,22.694178154469725,1,193468,2512747,36.5,162.09,0.06,8.587624621,1.47,9.21,8.55
114.0165394137072,22.694178154469725,2,193468,2512747,37.38,197.87,0.06,9.207743631,2.45,5.89,9.66
114.0165394137072,22.694178154469725,3,193468,2512747,32.46,204.89,0.08,9.188078734,2.68,2.63,6.83
114.0165394137072,22.694178154469725,4,193468,2512747,31.96,216.77,0.09,7.996587373,4.34,4.06,6.02
114.0165394137072,22.694178154469725,5,193468,2512747,27.84,238.83,0.08,8.897576354,5.38,3.22,3.61
114.01653843616792,22.694223261918864,1,193468,2512752,36.82,208.1,0.06,8.54453055,1.12,10.3,10.15
114.01653843616792,22.694223261918864,2,193468,2512752,37.6,218.38,0.06,7.762169961,2.58,4.44,8.77
114.01653843616792,22.694223261918864,3,193468,2512752,25.05,217.36,0.09,8.726620964,3.33,3.66,7.35
114.01653843616792,22.694223261918864,4,193468,2512752,27.01,165.04,0.08,7.80169654,5.04,2.69,4.81
114.01653843616792,22.694223261918864,5,193468,2512752,23.22,212.79,0.08,7.973590494,5.43,3.32,4.7
114.01653745862616,22.69426836936772,1,193468,2512757,35.51,153.14,0.06,9.13371102,1.35,8.38,11.96
114.01653745862616,22.69426836936772,2,193468,2512757,36.03,151.78,0.06,7.860456326,2.49,4.33,9.76
114.01653745862616,22.69426836936772,3,193468,2512757,36.74,205.77,0.08,8.88819102,3.35,2.49,6.88
114.01653745862616,22.69426836936772,4,193468,2512757,32.14,230.06,0.09,7.331778981,3.96,3.7,6.42
114.01653745862616,22.69426836936772,5,193468,2512757,33.66,166.15,0.08,8.688055654,5.34,4.78,4.4
114.01653648108194,22.69431347681627,1,193468,2512762,38.13,176.33,0.06,8.797813856,1.37,9.57,10.49
114.01653648108194,22.69431347681627,2,193468,2512762,30.5,152.34,0.07,9.236272471,2.51,6.55,9.38
114.01653648108194,22.69431347681627,3,193468,2512762,25.8,198.15,0.08,9.451815938,2.98,3.19,6.07
114.01653648108194,22.69431347681627,4,193468,2512762,25.29,214.72,0.08,7.405223913,3.84,3.64,4.99
114.01653648108194,22.69431347681627,5,193468,2512762,32.75,236.99,0.08,9.341357071,4.23,3.35,3.41
114.01653550353524,22.694358584264524,1,193468,2512767,32.6,183.85,0.07,9.400894408,1.19,5.45,8.86
114.01653550353524,22.694358584264524,2,193468,2512767,33.61,177.59,0.06,7.778433982,2.36,4.92,7.88
114.01653550353524,22.694358584264524,3,193468,2512767,33.96,208.79,0.08,8.354770013,3.13,4.58,6.59
114.01653550353524,22.694358584264524,4,193468,2512767,24.75,181.42,0.09,8.191084534,4.37,2.53,6.41
114.01653550353524,22.694358584264524,5,193468,2512767,33.04,183.03,0.08,9.317835882,5.16,3.46,4.74
114.01653452598605,22.69440369171249,1,193468,2512772,35.38,189.17,0.06,8.67398454,1.41,7.22,10.12
114.01653452598605,22.69440369171249,2,193468,2512772,29.17,224.11,0.06,9.071209765,2.55,4.98,9.39
114.01653452598605,22.69440369171249,3,193468,2512772,30.24,227.08,0.07,8.622686315,3.67,2.78,7.7
114.01653452598605,22.69440369171249,4,193468,2512772,35.51,195.01,0.09,8.853750376,4.52,3.44,5.69
114.01653452598605,22.69440369171249,5,193468,2512772,26.96,225.52,0.08,9.100033969,5.13,3.21,3.81
114.01653354843435,22.694448799160163,1,193468,2512777,26.48,169.93,0.08,9.047343724,1.33,8.84,12.02
114.01653354843435,22.694448799160163,2,193468,2512777,30.6,153.76,0.06,7.967393345,2.14,4.89,7.97
114.01653354843435,22.694448799160163,3,193468,2512777,34.77,186.63,0.08,7.626841948,3.73,2.6,7.55
114.01653354843435,22.694448799160163,4,193468,2512777,31.53,181.06,0.07,7.411503853,4.78,2.66,5.16
114.01653354843435,22.694448799160163,5,193468,2512777,26.32,240.1,0.08,9.395506033,5.02,3.06,3.36
114.01653257088022,22.69449390660754,1,193468,2512782,28.56,214.73,0.08,9.049215051,1.4,6.06,11.09
114.01653257088022,22.69449390660754,2,193468,2512782,32.91,152.72,0.09,8.664551803,1.9,4.83,7.87
114.01653257088022,22.69449390660754,3,193468,2512782,28.9,214.22,0.07,7.556991416,2.87,2.58,6.36
114.01653257088022,22.69449390660754,4,193468,2512782,24.06,190.36,0.06,8.72809481,3.82,4.28,5.83
114.01653257088022,22.69449390660754,5,193468,2512782,24.8,178.47,0.07,8.549318182,5.68,4.16,3.4
114.0165315933236,22.694539014054627,1,193468,2512787,34.38,150.77,0.07,8.932884878,1.48,10.17,8.7
114.0165315933236,22.694539014054627,2,193468,2512787,26.26,190.36,0.07,8.670897315,2.39,5.75,9.64
114.0165315933236,22.694539014054627,3,193468,2512787,28.82,205.53,0.08,7.915257482,2.83,4.41,7.76
114.0165315933236,22.694539014054627,4,193468,2512787,31.64,163.02,0.08,7.679550472,4.61,4.13,6.61
114.0165315933236,22.694539014054627,5,193468,2512787,34.11,175.65,0.08,8.445219248,4.54,3.21,4
114.01653061576448,22.694584121501418,1,193468,2512792,28.75,213.04,0.08,9.114077545,1.02,5.87,9.26
114.01653061576448,22.694584121501418,2,193468,2512792,31.03,165.66,0.08,8.982641844,2.41,5.45,6.98
114.01653061576448,22.694584121501418,3,193468,2512792,31.85,190.94,0.07,9.070543415,3.14,3.08,7.37
114.01653061576448,22.694584121501418,4,193468,2512792,33.5,158.99,0.08,7.982604801,4.23,4.16,6.04
114.01653061576448,22.694584121501418,5,193468,2512792,32.96,181.69,0.08,8.511716313,5.2,2.97,4.87
114.01652963820288,22.69462922894792,1,193468,2512797,36.27,157.95,0.08,8.622427294,1.02,9.76,9.54
114.01652963820288,22.69462922894792,2,193468,2512797,33.03,192.47,0.06,9.111015991,2.54,6.91,9.79
114.01652963820288,22.69462922894792,3,193468,2512797,30.41,196.13,0.07,8.904813719,2.78,3.29,6.12
114.01652963820288,22.69462922894792,4,193468,2512797,25.02,178.72,0.07,8.772337754,4.33,3.13,4.6
114.01652963820288,22.69462922894792,5,193468,2512797,32.69,235.38,0.09,8.011410501,4.2,4.42,4.34
114.0165286606388,22.694674336394115,1,193468,2512802,39.17,179.62,0.07,8.76464593,1.47,6.92,9.38
114.0165286606388,22.694674336394115,2,193468,2512802,35.25,181.47,0.08,8.801678061,2.63,6.46,8.96
114.0165286606388,22.694674336394115,3,193468,2512802,29.32,193.44,0.07,8.720117713,2.98,3.16,6.58
114.0165286606388,22.694674336394115,4,193468,2512802,25.21,217.11,0.09,9.028164377,3.8,4.99,5.34
114.0165286606388,22.694674336394115,5,193468,2512802,32.98,217.62,0.07,7.929145366,5.41,2.66,4.51
114.01652768307224,22.69471944384002,1,193468,2512807,32.61,186.3,0.08,9.287849887,1.02,9.94,8.77
114.01652768307224,22.69471944384002,2,193468,2512807,31.15,194.91,0.07,9.119106546,2.19,4.11,9.74
114.01652768307224,22.69471944384002,3,193468,2512807,25.91,177.31,0.07,9.409966395,2.7,4.58,7.94
114.01652768307224,22.69471944384002,4,193468,2512807,24.16,219.46,0.07,7.622093167,3.82,3.55,4.89
114.01652768307224,22.69471944384002,5,193468,2512807,25.25,207.75,0.08,9.341586756,5.02,3.27,3.64
114.01652670550322,22.69476455128564,1,193468,2512812,26.19,171.22,0.07,8.744936291,1.33,6.36,11.42
114.01652670550322,22.69476455128564,2,193468,2512812,30.45,192.8,0.09,8.218484444,1.89,4.59,8.94
114.01652670550322,22.69476455128564,3,193468,2512812,30.45,155.65,0.08,7.600288408,3.63,3.66,5.92
114.01652670550322,22.69476455128564,4,193468,2512812,32.36,196.52,0.08,8.159237601,3.7,3.56,5.63
114.01652670550322,22.69476455128564,5,193468,2512812,23.38,205.7,0.08,7.397468017,6.01,3.53,3.87
114.0165257279317,22.69480965873096,1,193468,2512817,35.62,197.1,0.07,8.835692706,1.08,7.31,9.26
114.0165257279317,22.69480965873096,2,193468,2512817,32.15,181.73,0.08,9.431129244,2.21,4.38,7.29
114.0165257279317,22.69480965873096,3,193468,2512817,26.21,185.8,0.09,8.865265057,3.55,3.46,5.79
114.0165257279317,22.69480965873096,4,193468,2512817,29.78,167.02,0.09,9.007853746,3.93,2.7,5.59
114.0165257279317,22.69480965873096,5,193468,2512817,25.77,169.45,0.08,7.640497963,6.09,3.37,3.75
114.0165247503577,22.694854766175983,1,193468,2512822,33.02,216.46,0.07,7.304325895,1.46,8.59,10.43
114.0165247503577,22.694854766175983,2,193468,2512822,35.1,164.63,0.08,8.761930486,1.94,5.17,7.47
114.0165247503577,22.694854766175983,3,193468,2512822,30.68,164.36,0.09,9.184615565,3.86,2.63,7.36
114.0165247503577,22.694854766175983,4,193468,2512822,27.13,175.77,0.07,7.563250848,4.09,3.23,6.68
114.0165247503577,22.694854766175983,5,193468,2512822,33.42,204.37,0.09,7.76195072,5.58,4.58,3.65
114.01652377278124,22.69489987362071,1,193468,2512827,28.87,174.61,0.07,9.125467166,1.4,8.89,9.4
114.01652377278124,22.69489987362071,2,193468,2512827,31.79,208.91,0.06,8.926525256,2.53,5.71,7.95
114.01652377278124,22.69489987362071,3,193468,2512827,28.65,169.15,0.06,7.581472015,3.33,2.98,6.51
114.01652377278124,22.69489987362071,4,193468,2512827,34.62,192.22,0.07,9.330357788,3.44,4.04,6.43
114.01652377278124,22.69489987362071,5,193468,2512827,27.83,195.5,0.09,8.748120271,4.74,3.99,4.79
114.01652279520228,22.694944981065152,1,193468,2512832,38.89,149.07,0.08,8.963401615,1.28,6.37,11.09
